group	group_name	start	end	width
65	NA	936	939	4	D
66	NA	104	103	0	I
66	NA	1890	1890	1	D
67	NA	104	103	0	I
67	NA	1890	1890	1	D
68	NA	235	234	0	I
68	NA	287	287	1	D
68	NA	422	421	0	I
68	NA	454	453	0	I
68	NA	847	848	2	D
68	NA	875	874	0	I
68	NA	1145	1144	0	I
68	NA	1211	1210	0	I
68	NA	1214	1213	0	I
68	NA	1229	1228	0	I
68	NA	1382	1381	0	I
68	NA	1698	1697	0	I
68	NA	1760	1759	0	I
68	NA	1840	1839	0	I
69	NA	104	162	59	D
69	NA	847	854	8	D
69	NA	862	870	9	D
69	NA	885	884	0	I
69	NA	890	893	4	D
69	NA	900	899	0	I
69	NA	905	905	1	D
69	NA	912	915	4	D
69	NA	919	918	0	I
69	NA	924	923	0	I
69	NA	927	926	0	I
69	NA	933	944	12	D
69	NA	1409	1408	0	I
69	NA	1415	1414	0	I
69	NA	1418	1417	0	I
70	NA	28	28	1	D
70	NA	104	103	0	I
70	NA	394	394	1	D
70	NA	1409	1409	1	D
70	NA	1550	1549	0	I
70	NA	1609	1609	1	D
70	NA	1673	1673	1	D
71	NA	1890	1890	1	D
72	NA	45	44	0	I
73	NA	370	370	1	D
73	NA	394	394	1	D
75	NA	45	45	1	D
75	NA	173	173	1	D
75	NA	513	513	1	D
75	NA	573	573	1	D
75	NA	701	701	1	D
75	NA	838	837	0	I
75	NA	1075	1074	0	I
75	NA	1155	1155	1	D
75	NA	1302	1302	1	D
75	NA	1372	1372	1	D
75	NA	1536	1536	1	D
75	NA	1620	1619	0	I
75	NA	1758	1757	0	I
75	NA	1787	1787	1	D
75	NA	1817	1816	0	I
75	NA	1875	1875	1	D
75	NA	1890	1890	1	D
75	NA	1919	1918	0	I
77	NA	586	586	1	D
77	NA	936	939	4	D
78	NA	701	701	1	D
78	NA	1244	1244	1	D
79	NA	57	56	0	I
79	NA	241	241	1	D
79	NA	286	286	1	D
79	NA	563	562	0	I
79	NA	573	573	1	D
79	NA	592	592	1	D
79	NA	624	624	1	D
79	NA	661	661	1	D
79	NA	755	755	1	D
79	NA	994	994	1	D
79	NA	1042	1041	0	I
79	NA	1058	1058	1	D
79	NA	1180	1179	0	I
79	NA	1201	1201	1	D
79	NA	1229	1229	1	D
80	NA	104	103	0	I
80	NA	943	944	2	D
81	NA	102	113	12	D
81	NA	306	306	1	D
81	NA	586	586	1	D
81	NA	1194	1194	1	D
82	NA	104	103	0	I
82	NA	509	508	0	I
83	NA	104	103	0	I
83	NA	358	358	1	D
83	NA	532	532	1	D
83	NA	550	549	0	I
83	NA	586	586	1	D
83	NA	1151	1150	0	I
83	NA	1825	1825	1	D
84	NA	14	13	0	I
84	NA	303	302	0	I
84	NA	311	310	0	I
84	NA	343	343	1	D
84	NA	479	478	0	I
84	NA	751	750	0	I
84	NA	923	923	1	D
84	NA	1092	1092	1	D
84	NA	1440	1440	1	D
84	NA	1702	1701	0	I
84	NA	1716	1716	1	D
84	NA	1876	1877	2	D
85	NA	104	117	14	D
86	NA	103	102	0	I
88	NA	945	964	20	D
89	NA	103	102	0	I
90	NA	104	103	0	I
90	NA	586	586	1	D
90	NA	1810	1810	1	D
90	NA	1825	1825	1	D
91	NA	363	363	1	D
91	NA	940	945	6	D
91	NA	1457	1457	1	D
92	NA	289	289	1	D
92	NA	843	843	1	D
92	NA	1653	1652	0	I
94	NA	104	103	0	I
94	NA	946	963	18	D
95	NA	104	103	0	I
96	NA	28	28	1	D
96	NA	860	860	1	D
96	NA	1324	1324	1	D
96	NA	1801	1801	1	D
97	NA	104	103	0	I
98	NA	28	27	0	I
99	NA	843	843	1	D
99	NA	1201	1200	0	I
99	NA	1571	1570	0	I
100	NA	104	103	0	I
101	NA	28	28	1	D
101	NA	45	45	1	D
101	NA	238	238	1	D
101	NA	289	289	1	D
101	NA	407	406	0	I
101	NA	520	520	1	D
101	NA	573	573	1	D
101	NA	592	592	1	D
101	NA	811	811	1	D
101	NA	939	945	7	D
101	NA	1016	1016	1	D
101	NA	1167	1167	1	D
101	NA	1575	1575	1	D
101	NA	1754	1754	1	D
101	NA	1825	1825	1	D
101	NA	1875	1875	1	D
102	NA	104	162	59	D
102	NA	847	854	8	D
102	NA	862	870	9	D
102	NA	885	884	0	I
102	NA	890	893	4	D
102	NA	900	899	0	I
102	NA	905	905	1	D
102	NA	912	915	4	D
102	NA	919	918	0	I
102	NA	924	923	0	I
102	NA	927	926	0	I
102	NA	933	944	12	D
102	NA	1007	1007	1	D
102	NA	1801	1801	1	D
102	NA	1810	1810	1	D
102	NA	1857	1858	2	D
103	NA	394	394	1	D
103	NA	936	939	4	D
103	NA	1075	1075	1	D
103	NA	1890	1890	1	D
104	NA	306	306	1	D
104	NA	884	884	1	D
104	NA	939	945	7	D
104	NA	968	969	2	D
104	NA	1070	1069	0	I
104	NA	1174	1173	0	I
104	NA	1439	1438	0	I
104	NA	1747	1747	1	D
104	NA	1810	1810	1	D
105	NA	400	399	0	I
105	NA	1279	1278	0	I
105	NA	1346	1345	0	I
105	NA	1381	1380	0	I
105	NA	1507	1506	0	I
106	NA	28	28	1	D
107	NA	59	58	0	I
107	NA	104	103	0	I
107	NA	318	318	1	D
107	NA	520	520	1	D
107	NA	718	717	0	I
107	NA	940	945	6	D
107	NA	1139	1138	0	I
107	NA	1229	1228	0	I
107	NA	1254	1253	0	I
107	NA	1382	1381	0	I
107	NA	1408	1408	1	D
107	NA	1583	1582	0	I
107	NA	1609	1609	1	D
107	NA	1820	1819	0	I
107	NA	1825	1825	1	D
107	NA	1909	1909	1	D
107	NA	1916	1915	0	I
109	NA	103	102	0	I
110	NA	104	103	0	I
110	NA	946	945	0	I
110	NA	1301	1300	0	I
111	NA	164	163	0	I
111	NA	303	302	0	I
111	NA	445	444	0	I
111	NA	607	607	1	D
111	NA	1332	1331	0	I
111	NA	1536	1536	1	D
111	NA	1653	1652	0	I
112	NA	104	103	0	I
112	NA	318	318	1	D
112	NA	877	877	1	D
112	NA	1440	1440	1	D
112	NA	1825	1825	1	D
114	NA	28	28	1	D
114	NA	586	586	1	D
115	NA	1324	1324	1	D
116	NA	102	113	12	D
117	NA	104	103	0	I
117	NA	116	117	2	D
117	NA	548	548	1	D
117	NA	1160	1159	0	I
117	NA	1171	1171	1	D
117	NA	1324	1324	1	D
117	NA	1661	1661	1	D
117	NA	1787	1787	1	D
118	NA	139	138	0	I
118	NA	1244	1244	1	D
118	NA	1865	1865	1	D
119	NA	26	143	118	D
119	NA	939	949	11	D
120	NA	104	103	0	I
120	NA	186	185	0	I
120	NA	454	453	0	I
120	NA	532	531	0	I
120	NA	712	711	0	I
120	NA	751	750	0	I
120	NA	940	945	6	D
120	NA	1151	1150	0	I
120	NA	1201	1201	1	D
120	NA	1483	1482	0	I
120	NA	1890	1889	0	I
121	NA	104	103	0	I
121	NA	1890	1890	1	D
122	NA	103	102	0	I
123	NA	102	113	12	D
124	NA	1743	1742	0	I
125	NA	394	394	1	D
125	NA	586	586	1	D
125	NA	940	945	6	D
126	NA	173	172	0	I
126	NA	425	425	1	D
126	NA	545	545	1	D
126	NA	600	599	0	I
126	NA	650	649	0	I
126	NA	1754	1753	0	I
127	NA	425	424	0	I
127	NA	1536	1536	1	D
127	NA	1810	1810	1	D
129	NA	104	117	14	D
129	NA	392	392	1	D
130	NA	108	108	1	D
130	NA	135	134	0	I
130	NA	318	318	1	D
130	NA	556	555	0	I
130	NA	756	755	0	I
130	NA	1003	1002	0	I
130	NA	1007	1006	0	I
130	NA	1201	1200	0	I
130	NA	1440	1440	1	D
130	NA	1737	1737	1	D
130	NA	1746	1745	0	I
130	NA	1771	1771	1	D
131	NA	223	223	1	D
131	NA	326	325	0	I
131	NA	561	561	1	D
131	NA	1609	1609	1	D
131	NA	1890	1890	1	D
132	NA	104	103	0	I
132	NA	708	708	1	D
132	NA	943	944	2	D
132	NA	1771	1771	1	D
132	NA	1890	1890	1	D
135	NA	940	945	6	D
136	NA	28	28	1	D
136	NA	104	103	0	I
136	NA	194	193	0	I
136	NA	302	301	0	I
136	NA	701	701	1	D
136	NA	838	838	1	D
136	NA	1012	1012	1	D
136	NA	1162	1161	0	I
137	NA	104	103	0	I
137	NA	586	586	1	D
137	NA	946	946	1	D
138	NA	103	102	0	I
138	NA	318	318	1	D
138	NA	877	877	1	D
138	NA	940	945	6	D
138	NA	1201	1200	0	I
139	NA	104	117	14	D
140	NA	104	103	0	I
140	NA	940	945	6	D
141	NA	872	872	1	D
142	NA	104	105	2	D
142	NA	830	829	0	I
142	NA	839	838	0	I
142	NA	853	852	0	I
142	NA	855	854	0	I
142	NA	862	861	0	I
142	NA	873	872	0	I
142	NA	876	875	0	I
142	NA	885	884	0	I
142	NA	890	889	0	I
142	NA	897	896	0	I
142	NA	902	901	0	I
142	NA	913	912	0	I
142	NA	916	915	0	I
142	NA	927	926	0	I
142	NA	940	939	0	I
142	NA	949	948	0	I
142	NA	957	956	0	I
143	NA	103	102	0	I
143	NA	940	945	6	D
144	NA	104	103	0	I
144	NA	946	946	1	D
144	NA	968	968	1	D
145	NA	104	103	0	I
146	NA	940	945	6	D
146	NA	988	987	0	I
147	NA	104	117	14	D
147	NA	725	724	0	I
147	NA	734	733	0	I
147	NA	774	773	0	I
147	NA	1220	1219	0	I
147	NA	1710	1709	0	I
148	NA	103	102	0	I
148	NA	283	283	1	D
148	NA	306	306	1	D
148	NA	394	394	1	D
148	NA	932	931	0	I
148	NA	940	945	6	D
148	NA	962	962	1	D
148	NA	1012	1012	1	D
148	NA	1081	1080	0	I
148	NA	1145	1145	1	D
148	NA	1236	1235	0	I
148	NA	1248	1248	1	D
148	NA	1277	1277	1	D
148	NA	1337	1336	0	I
148	NA	1429	1428	0	I
148	NA	1628	1627	0	I
148	NA	1853	1852	0	I
149	NA	104	103	0	I
149	NA	940	945	6	D
150	NA	103	102	0	I
150	NA	1007	1007	1	D
150	NA	1292	1291	0	I
150	NA	1463	1462	0	I
150	NA	1691	1691	1	D
150	NA	1766	1765	0	I
150	NA	1771	1771	1	D
150	NA	1873	1872	0	I
150	NA	1897	1896	0	I
151	NA	370	369	0	I
151	NA	383	383	1	D
151	NA	445	444	0	I
151	NA	1201	1200	0	I
151	NA	1214	1213	0	I
151	NA	1324	1324	1	D
151	NA	1609	1608	0	I
151	NA	1771	1771	1	D
151	NA	1890	1889	0	I
152	NA	103	102	0	I
152	NA	339	338	0	I
152	NA	600	600	1	D
152	NA	806	806	1	D
152	NA	1536	1536	1	D
152	NA	1547	1546	0	I
152	NA	1749	1748	0	I
152	NA	1861	1861	1	D
153	NA	28	28	1	D
153	NA	45	44	0	I
153	NA	520	520	1	D
153	NA	586	585	0	I
153	NA	727	726	0	I
153	NA	1081	1080	0	I
153	NA	1271	1270	0	I
153	NA	1382	1381	0	I
153	NA	1532	1531	0	I
153	NA	1549	1549	1	D
153	NA	1667	1666	0	I
153	NA	1764	1764	1	D
153	NA	1871	1871	1	D
153	NA	1883	1883	1	D
154	NA	78	78	1	D
154	NA	586	586	1	D
154	NA	672	671	0	I
154	NA	1201	1201	1	D
155	NA	104	103	0	I
155	NA	822	821	0	I
156	NA	104	103	0	I
156	NA	358	358	1	D
156	NA	940	945	6	D
157	NA	946	947	2	D
158	NA	25	25	1	D
158	NA	838	837	0	I
158	NA	877	877	1	D
158	NA	940	945	6	D
158	NA	1167	1167	1	D
160	NA	103	102	0	I
161	NA	104	103	0	I
161	NA	1695	1694	0	I
162	NA	103	102	0	I
162	NA	394	394	1	D
162	NA	567	567	1	D
162	NA	586	586	1	D
162	NA	600	599	0	I
162	NA	1390	1390	1	D
162	NA	1536	1536	1	D
162	NA	1676	1675	0	I
163	NA	104	103	0	I
164	NA	104	105	2	D
164	NA	830	829	0	I
164	NA	839	838	0	I
164	NA	853	852	0	I
164	NA	855	854	0	I
164	NA	862	861	0	I
164	NA	873	872	0	I
164	NA	876	875	0	I
164	NA	885	884	0	I
164	NA	890	889	0	I
164	NA	897	896	0	I
164	NA	902	901	0	I
164	NA	913	912	0	I
164	NA	916	915	0	I
164	NA	927	926	0	I
164	NA	940	939	0	I
164	NA	949	948	0	I
164	NA	957	956	0	I
165	NA	104	103	0	I
165	NA	508	507	0	I
165	NA	860	860	1	D
165	NA	945	964	20	D
165	NA	1201	1200	0	I
166	NA	158	158	1	D
166	NA	370	370	1	D
166	NA	443	442	0	I
166	NA	865	865	1	D
166	NA	1536	1536	1	D
166	NA	1850	1850	1	D
167	NA	946	945	0	I
169	NA	607	607	1	D
169	NA	741	741	1	D
170	NA	104	162	59	D
170	NA	167	166	0	I
170	NA	847	854	8	D
170	NA	862	870	9	D
170	NA	885	884	0	I
170	NA	890	893	4	D
170	NA	900	899	0	I
170	NA	905	905	1	D
170	NA	912	915	4	D
170	NA	919	918	0	I
170	NA	924	923	0	I
170	NA	927	926	0	I
170	NA	933	944	12	D
171	NA	57	56	0	I
171	NA	250	250	1	D
171	NA	279	278	0	I
171	NA	719	718	0	I
171	NA	877	876	0	I
171	NA	1075	1075	1	D
171	NA	1133	1132	0	I
171	NA	1201	1200	0	I
171	NA	1250	1250	1	D
171	NA	1352	1351	0	I
171	NA	1419	1419	1	D
171	NA	1445	1445	1	D
171	NA	1489	1488	0	I
171	NA	1776	1775	0	I
171	NA	1801	1800	0	I
171	NA	1865	1865	1	D
171	NA	1916	1916	1	D
172	NA	556	556	1	D
172	NA	881	881	1	D
172	NA	940	945	6	D
172	NA	1007	1006	0	I
172	NA	1254	1253	0	I
172	NA	1865	1865	1	D
173	NA	36	35	0	I
173	NA	103	102	0	I
174	NA	22	22	1	D
174	NA	62	62	1	D
174	NA	78	77	0	I
174	NA	124	123	0	I
174	NA	195	195	1	D
174	NA	212	211	0	I
174	NA	394	394	1	D
174	NA	456	455	0	I
174	NA	774	773	0	I
174	NA	803	802	0	I
174	NA	1070	1070	1	D
174	NA	1094	1093	0	I
174	NA	1128	1128	1	D
174	NA	1171	1171	1	D
174	NA	1655	1654	0	I
174	NA	1747	1747	1	D
174	NA	1787	1787	1	D
174	NA	1825	1825	1	D
175	NA	104	103	0	I
175	NA	945	948	4	D
175	NA	1201	1200	0	I
176	NA	103	102	0	I
177	NA	102	113	12	D
177	NA	264	263	0	I
177	NA	1167	1167	1	D
177	NA	1201	1200	0	I
177	NA	1214	1214	1	D
177	NA	1451	1450	0	I
177	NA	1865	1865	1	D
178	NA	104	103	0	I
179	NA	283	283	1	D
179	NA	960	960	1	D
179	NA	1201	1200	0	I
179	NA	1552	1552	1	D
179	NA	1776	1775	0	I
180	NA	28	28	1	D
180	NA	104	103	0	I
180	NA	136	135	0	I
180	NA	394	394	1	D
180	NA	787	787	1	D
180	NA	1007	1007	1	D
180	NA	1155	1154	0	I
181	NA	940	945	6	D
181	NA	1201	1201	1	D
182	NA	806	806	1	D
182	NA	942	945	4	D
183	NA	28	28	1	D
183	NA	104	103	0	I
184	NA	18	17	0	I
184	NA	104	103	0	I
184	NA	617	616	0	I
184	NA	759	759	1	D
185	NA	104	103	0	I
185	NA	509	508	0	I
185	NA	945	948	4	D
186	NA	23	82	60	D
186	NA	106	113	8	D
186	NA	140	160	21	D
186	NA	168	167	0	I
186	NA	239	238	0	I
186	NA	243	242	0	I
186	NA	248	250	3	D
186	NA	282	284	3	D
186	NA	316	315	0	I
186	NA	324	327	4	D
186	NA	332	331	0	I
186	NA	370	369	0	I
186	NA	371	370	0	I
186	NA	443	442	0	I
186	NA	449	448	0	I
186	NA	453	452	0	I
186	NA	456	458	3	D
186	NA	464	463	0	I
186	NA	466	465	0	I
186	NA	482	481	0	I
186	NA	494	493	0	I
186	NA	513	512	0	I
186	NA	521	520	0	I
186	NA	527	526	0	I
186	NA	543	542	0	I
186	NA	556	556	1	D
186	NA	563	562	0	I
186	NA	568	567	0	I
186	NA	571	570	0	I
186	NA	577	576	0	I
186	NA	578	577	0	I
186	NA	1861	1861	1	D
187	NA	103	102	0	I
187	NA	318	318	1	D
188	NA	936	939	4	D
189	NA	318	318	1	D
191	NA	104	103	0	I
191	NA	946	963	18	D
191	NA	1865	1865	1	D
192	NA	56	55	0	I
192	NA	59	58	0	I
192	NA	78	77	0	I
192	NA	103	102	0	I
192	NA	106	105	0	I
192	NA	111	110	0	I
192	NA	168	167	0	I
192	NA	289	289	1	D
192	NA	339	339	1	D
192	NA	386	386	1	D
192	NA	411	410	0	I
192	NA	586	586	1	D
192	NA	796	795	0	I
192	NA	834	833	0	I
192	NA	852	851	0	I
192	NA	946	945	0	I
192	NA	1565	1564	0	I
192	NA	1609	1608	0	I
192	NA	1739	1738	0	I
192	NA	1760	1759	0	I
192	NA	1781	1780	0	I
192	NA	1787	1786	0	I
193	NA	103	102	0	I
193	NA	394	394	1	D
194	NA	104	275	172	D
194	NA	945	944	0	I
195	NA	102	113	12	D
196	NA	104	116	13	D
196	NA	939	945	7	D
198	NA	370	369	0	I
198	NA	595	594	0	I
198	NA	940	945	6	D
198	NA	1171	1170	0	I
198	NA	1273	1272	0	I
199	NA	104	103	0	I
199	NA	394	394	1	D
199	NA	785	958	174	D
200	NA	104	103	0	I
201	NA	318	318	1	D
201	NA	944	945	2	D
201	NA	1890	1890	1	D
203	NA	103	102	0	I
203	NA	565	565	1	D
204	NA	440	439	0	I
204	NA	940	945	6	D
204	NA	1673	1673	1	D
204	NA	1801	1800	0	I
205	NA	105	114	10	D
205	NA	741	740	0	I
205	NA	965	964	0	I
205	NA	969	968	0	I
205	NA	1070	1069	0	I
205	NA	1145	1144	0	I
205	NA	1699	1698	0	I
205	NA	1766	1765	0	I
205	NA	1810	1810	1	D
205	NA	1845	1844	0	I
206	NA	28	28	1	D
206	NA	104	103	0	I
206	NA	407	406	0	I
206	NA	445	444	0	I
206	NA	509	508	0	I
206	NA	520	520	1	D
206	NA	672	671	0	I
206	NA	741	741	1	D
206	NA	766	765	0	I
206	NA	1536	1536	1	D
206	NA	1825	1825	1	D
207	NA	61	100	40	D
207	NA	115	119	5	D
207	NA	136	135	0	I
207	NA	140	139	0	I
207	NA	147	486	340	D
207	NA	509	508	0	I
207	NA	513	512	0	I
207	NA	727	989	263	D
207	NA	1302	1302	1	D
208	NA	103	102	0	I
209	NA	28	27	0	I
209	NA	279	279	1	D
209	NA	482	481	0	I
209	NA	556	555	0	I
209	NA	806	806	1	D
209	NA	872	871	0	I
209	NA	946	945	0	I
209	NA	994	994	1	D
209	NA	1340	1339	0	I
209	NA	1672	1671	0	I
210	NA	102	113	12	D
210	NA	289	289	1	D
210	NA	520	520	1	D
210	NA	573	573	1	D
210	NA	1387	1386	0	I
210	NA	1579	1579	1	D
210	NA	1703	1702	0	I
211	NA	103	102	0	I
211	NA	1810	1810	1	D
212	NA	103	102	0	I
213	NA	600	600	1	D
213	NA	1201	1200	0	I
213	NA	1382	1381	0	I
213	NA	1437	1436	0	I
213	NA	1487	1486	0	I
213	NA	1890	1890	1	D
214	NA	586	586	1	D
215	NA	944	945	2	D
217	NA	411	411	1	D
217	NA	1646	1645	0	I
217	NA	1858	1858	1	D
218	NA	400	400	1	D
219	NA	102	113	12	D
219	NA	370	370	1	D
219	NA	1194	1194	1	D
219	NA	1536	1536	1	D
220	NA	104	103	0	I
220	NA	255	255	1	D
220	NA	940	945	6	D
220	NA	1155	1154	0	I
221	NA	103	102	0	I
221	NA	940	945	6	D
222	NA	104	103	0	I
222	NA	394	394	1	D
222	NA	940	945	6	D
223	NA	701	700	0	I
223	NA	1771	1771	1	D
223	NA	1801	1801	1	D
225	NA	103	102	0	I
225	NA	392	391	0	I
225	NA	869	868	0	I
225	NA	1055	1054	0	I
226	NA	78	77	0	I
226	NA	103	102	0	I
227	NA	877	877	1	D
227	NA	946	945	0	I
228	NA	61	100	40	D
228	NA	115	119	5	D
228	NA	136	135	0	I
228	NA	140	139	0	I
228	NA	147	486	340	D
228	NA	509	508	0	I
228	NA	513	512	0	I
228	NA	727	989	263	D
229	NA	394	394	1	D
229	NA	586	586	1	D
229	NA	927	926	0	I
230	NA	104	105	2	D
230	NA	289	289	1	D
230	NA	474	473	0	I
230	NA	627	626	0	I
230	NA	796	796	1	D
230	NA	830	829	0	I
230	NA	839	838	0	I
230	NA	853	852	0	I
230	NA	855	854	0	I
230	NA	862	861	0	I
230	NA	873	872	0	I
230	NA	876	875	0	I
230	NA	885	884	0	I
230	NA	890	889	0	I
230	NA	897	896	0	I
230	NA	902	901	0	I
230	NA	913	912	0	I
230	NA	916	915	0	I
230	NA	927	926	0	I
230	NA	940	939	0	I
230	NA	949	948	0	I
230	NA	957	956	0	I
232	NA	104	275	172	D
232	NA	945	944	0	I
232	NA	1448	1447	0	I
232	NA	1522	1522	1	D
232	NA	1890	1889	0	I
233	NA	127	126	0	I
233	NA	173	172	0	I
233	NA	190	190	1	D
233	NA	877	877	1	D
233	NA	1137	1136	0	I
233	NA	1787	1786	0	I
234	NA	28	28	1	D
234	NA	685	684	0	I
234	NA	689	688	0	I
235	NA	104	103	0	I
235	NA	877	877	1	D
235	NA	943	944	2	D
235	NA	1695	1694	0	I
236	NA	229	229	1	D
236	NA	787	787	1	D
236	NA	1825	1825	1	D
237	NA	104	103	0	I
238	NA	105	107	3	D
238	NA	114	116	3	D
238	NA	363	363	1	D
239	NA	808	807	0	I
239	NA	1390	1389	0	I
241	NA	78	77	0	I
241	NA	130	129	0	I
241	NA	456	455	0	I
241	NA	946	945	0	I
241	NA	1070	1070	1	D
242	NA	104	162	59	D
242	NA	357	357	1	D
242	NA	485	484	0	I
242	NA	713	712	0	I
242	NA	847	854	8	D
242	NA	862	870	9	D
242	NA	885	884	0	I
242	NA	890	893	4	D
242	NA	900	899	0	I
242	NA	905	905	1	D
242	NA	912	915	4	D
242	NA	919	918	0	I
242	NA	924	923	0	I
242	NA	927	926	0	I
242	NA	933	944	12	D
242	NA	1007	1006	0	I
242	NA	1061	1060	0	I
242	NA	1133	1133	1	D
242	NA	1190	1190	1	D
242	NA	1201	1200	0	I
242	NA	1390	1390	1	D
242	NA	1536	1536	1	D
242	NA	1646	1645	0	I
242	NA	1731	1730	0	I
242	NA	1787	1787	1	D
242	NA	1801	1800	0	I
243	NA	33	33	1	D
243	NA	130	129	0	I
243	NA	266	265	0	I
243	NA	283	282	0	I
243	NA	358	358	1	D
243	NA	413	412	0	I
243	NA	815	814	0	I
243	NA	931	930	0	I
243	NA	1075	1075	1	D
243	NA	1792	1792	1	D
243	NA	1810	1810	1	D
244	NA	104	105	2	D
244	NA	830	829	0	I
244	NA	839	838	0	I
244	NA	853	852	0	I
244	NA	855	854	0	I
244	NA	862	861	0	I
244	NA	873	872	0	I
244	NA	876	875	0	I
244	NA	885	884	0	I
244	NA	890	889	0	I
244	NA	897	896	0	I
244	NA	902	901	0	I
244	NA	913	912	0	I
244	NA	916	915	0	I
244	NA	927	926	0	I
244	NA	940	939	0	I
244	NA	949	948	0	I
244	NA	957	956	0	I
245	NA	701	700	0	I
245	NA	940	945	6	D
246	NA	61	100	40	D
246	NA	115	119	5	D
246	NA	136	135	0	I
246	NA	140	139	0	I
246	NA	147	486	340	D
246	NA	509	508	0	I
246	NA	513	512	0	I
246	NA	727	989	263	D
248	NA	942	945	4	D
249	NA	370	370	1	D
249	NA	494	494	1	D
249	NA	751	751	1	D
249	NA	877	877	1	D
249	NA	1609	1608	0	I
249	NA	1865	1865	1	D
250	NA	102	101	0	I
250	NA	798	798	1	D
250	NA	1332	1331	0	I
250	NA	1865	1865	1	D
252	NA	102	113	12	D
252	NA	860	859	0	I
252	NA	932	931	0	I
252	NA	954	953	0	I
252	NA	1536	1535	0	I
252	NA	1801	1801	1	D
253	NA	78	78	1	D
253	NA	104	103	0	I
253	NA	289	289	1	D
253	NA	456	456	1	D
253	NA	701	701	1	D
253	NA	1123	1122	0	I
253	NA	1180	1179	0	I
253	NA	1507	1506	0	I
253	NA	1519	1518	0	I
253	NA	1836	1836	1	D
254	NA	104	162	59	D
254	NA	847	854	8	D
254	NA	862	870	9	D
254	NA	885	884	0	I
254	NA	890	893	4	D
254	NA	900	899	0	I
254	NA	905	905	1	D
254	NA	912	915	4	D
254	NA	919	918	0	I
254	NA	924	923	0	I
254	NA	927	926	0	I
254	NA	933	944	12	D
255	NA	28	28	1	D
255	NA	104	103	0	I
255	NA	1201	1200	0	I
255	NA	1787	1787	1	D
256	NA	104	117	14	D
257	NA	104	103	0	I
257	NA	283	283	1	D
257	NA	941	940	0	I
257	NA	1021	1020	0	I
259	NA	78	77	0	I
259	NA	104	103	0	I
259	NA	143	142	0	I
259	NA	205	204	0	I
259	NA	289	289	1	D
259	NA	464	463	0	I
259	NA	489	488	0	I
259	NA	787	786	0	I
259	NA	843	843	1	D
259	NA	1110	1109	0	I
259	NA	1661	1661	1	D
259	NA	1825	1825	1	D
260	NA	78	78	1	D
261	NA	78	77	0	I
261	NA	102	113	12	D
261	NA	1081	1080	0	I
262	NA	103	102	0	I
262	NA	946	963	18	D
262	NA	1191	1190	0	I
262	NA	1201	1201	1	D
262	NA	1515	1515	1	D
263	NA	104	103	0	I
263	NA	946	945	0	I
264	NA	394	394	1	D
265	NA	102	113	12	D
265	NA	586	586	1	D
265	NA	1357	1357	1	D
265	NA	1596	1596	1	D
265	NA	1890	1890	1	D
266	NA	3	3	1	D
266	NA	104	117	14	D
267	NA	104	275	172	D
267	NA	945	944	0	I
269	NA	104	103	0	I
269	NA	394	394	1	D
269	NA	946	945	0	I
269	NA	1037	1036	0	I
269	NA	1229	1228	0	I
270	NA	28	28	1	D
270	NA	472	471	0	I
270	NA	756	755	0	I
270	NA	787	787	1	D
270	NA	941	940	0	I
270	NA	944	943	0	I
270	NA	1865	1865	1	D
272	NA	78	78	1	D
272	NA	103	102	0	I
272	NA	940	945	6	D
272	NA	959	970	12	D
272	NA	974	973	0	I
273	NA	26	143	118	D
273	NA	939	949	11	D
273	NA	1646	1645	0	I
274	NA	178	178	1	D
274	NA	856	855	0	I
274	NA	946	946	1	D
274	NA	951	951	1	D
274	NA	1302	1302	1	D
274	NA	1536	1536	1	D
274	NA	1565	1565	1	D
274	NA	1633	1633	1	D
274	NA	1861	1860	0	I
275	NA	936	939	4	D
276	NA	28	28	1	D
276	NA	103	102	0	I
276	NA	288	289	2	D
276	NA	370	369	0	I
276	NA	394	394	1	D
276	NA	946	945	0	I
276	NA	958	957	0	I
276	NA	1058	1057	0	I
276	NA	1130	1130	1	D
276	NA	1302	1302	1	D
276	NA	1883	1882	0	I
277	NA	102	113	12	D
277	NA	1536	1536	1	D
278	NA	96	96	1	D
278	NA	272	271	0	I
278	NA	508	507	0	I
278	NA	592	592	1	D
278	NA	843	842	0	I
278	NA	877	877	1	D
278	NA	924	923	0	I
278	NA	1180	1180	1	D
278	NA	1236	1236	1	D
278	NA	1487	1486	0	I
278	NA	1588	1587	0	I
278	NA	1676	1675	0	I
278	NA	1752	1752	1	D
279	NA	1201	1200	0	I
279	NA	1825	1825	1	D
280	NA	104	103	0	I
280	NA	808	807	0	I
280	NA	1487	1487	1	D
280	NA	1613	1613	1	D
281	NA	104	117	14	D
282	NA	103	102	0	I
282	NA	561	561	1	D
282	NA	1536	1536	1	D
282	NA	1801	1801	1	D
283	NA	104	103	0	I
283	NA	586	586	1	D
283	NA	860	860	1	D
283	NA	946	963	18	D
283	NA	1139	1139	1	D
283	NA	1659	1658	0	I
283	NA	1834	1833	0	I
284	NA	104	103	0	I
284	NA	250	249	0	I
284	NA	468	468	1	D
284	NA	848	848	1	D
284	NA	940	945	6	D
285	NA	130	129	0	I
285	NA	821	821	1	D
285	NA	946	947	2	D
285	NA	1079	1078	0	I
285	NA	1649	1648	0	I
286	NA	45	44	0	I
286	NA	104	103	0	I
286	NA	532	532	1	D
287	NA	103	102	0	I
287	NA	214	213	0	I
